OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
19775,1467846,2604,0,FRAUD,529(A) FALSE PERSONATION-FEL,2,2B,0545,2020/07/30 09:12:00+00
19776,1467848,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0564,2020/07/30 15:11:00+00
19777,1467850,1313,23,BATTERY,243.25 PC BATTERY AGNST ELDER,4,4C,1274,2020/07/24 02:30:00+00
19778,1467851,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6C,1143,2020/07/29 14:42:00+00
19779,1467852,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0841,2020/07/30 22:30:00+00
19780,1467856,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6B,1084,2020/07/30 19:35:00+00
19781,1467857,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1623,2020/07/30 14:20:00+00
19782,1467862,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2B,0553,2020/07/30 16:23:00+00
19783,1467863,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6B,1084,2020/07/30 13:33:00+00
19784,1467866,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,1116,2020/07/30 19:00:00+00
19785,1467867,5707,0,PRIVACY,602 PC TRESPASS,4,4B,0958,2020/07/29 17:22:00+00
19786,1467873,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6A,1011,2020/07/26 02:10:00+00
19787,1467879,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0821,2020/07/10 22:15:00+00
19788,1467880,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4A,0947,2020/07/29 09:42:00+00
19789,1467881,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0226,2020/07/28 13:56:00+00
19790,1467884,5005,10,OBST JUDICIARY,166(C)(4) VIOL R/O W/PRIORS,5,5A,1504,2020/07/30 15:30:00+00
19791,1467885,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,5,5A,1361,2020/07/30 17:01:00+00
19792,1467887,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1311,2020/07/30 23:06:00+00
19793,1467891,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0776,2020/07/21 21:20:00+00
19794,1467901,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2A,0233,2020/07/30 15:39:00+00
19795,1467905,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2B,0553,2020/07/30 14:33:00+00
19796,1467909,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2A,0503,2020/07/30 19:00:00+00
19797,1467910,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,5,5B,1621,2020/07/30 02:10:00+00
19798,1467911,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,4,4A,0906,2020/07/30 01:13:00+00
19799,1467920,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1502,2020/07/28 19:00:00+00
19800,1467921,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,6,6C,1403,2020/07/31 10:30:00+00
19801,1467924,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1363,2020/07/31 06:00:00+00
19802,1467929,5299,128,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-M,3,3A,0712,2020/07/30 15:20:00+00
19803,1467930,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,4,4A,0956,2020/07/30 21:15:00+00
19804,1467932,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1041,2020/07/31 04:30:00+00
19805,1467933,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0513,2020/07/31 05:00:00+00
19806,1467949,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0511,2020/07/13 18:20:00+00
19807,1467950,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,1346,2020/07/27 04:05:00+00
19808,1467951,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1B,0410,2020/07/27 05:04:00+00
19809,1467953,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0747,2020/07/24 20:44:00+00
19810,1467954,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6B,1018,2020/07/28 15:00:00+00
19811,1467957,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,6,6B,1421,2020/07/27 21:54:00+00
19812,1467958,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,3,3B,0746,2020/07/31 03:35:00+00
19813,1467960,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5A,1391,2020/07/23 13:30:00+00
19814,1467961,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,0419,2020/07/30 01:40:00+00
19815,1467962,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5C,1647,2020/07/31 09:59:00+00
19816,1467963,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,UI,UI,UI,2020/07/29 21:30:00+00
19817,1467967,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6D,0847,2020/07/20 09:36:00+00
19818,1467968,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1005,2020/07/28 14:50:00+00
19819,1467974,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,2,2B,0553,2020/07/30 21:28:00+00
19820,1467977,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,5,5C,1606,2020/07/25 02:46:00+00
19821,1467982,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0506,2020/07/28 15:28:00+00
19822,1467983,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4C,1266,2020/07/25 22:45:00+00
19823,1467984,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6D,0841,2020/07/29 21:55:00+00
19824,1467985,5499,141,TRAFFIC,2800.1(A) VC EVADE PEACE OFCR,UI,UI,UI,2020/07/31 02:31:00+00
19825,1467986,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,5,5A,1396,2020/07/30 01:04:00+00
19826,1467987,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,2,2B,0552,2020/07/30 20:18:00+00
19827,1467988,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1B,0443,2020/07/30 21:23:00+00
19828,1467998,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0506,2020/07/31 20:14:00+00
19829,1467999,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4C,1301,2020/07/30 14:26:00+00
19830,1468000,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,0886,2020/07/27 00:51:00+00
19831,1468001,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,1,1B,0473,2020/07/29 08:19:00+00
19832,1468006,5499,141,TRAFFIC,2800.1(A) VC EVADE PEACE OFCR,2,2C,0567,2020/07/31 17:33:00+00
19833,1468008,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0747,2020/08/01 03:58:00+00
19834,1468010,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,UI,UI,UI,2020/07/31 17:40:00+00
19835,1468013,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0846,2020/07/16 22:00:00+00
19836,1468014,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,6,6A,1061,2020/07/12 04:57:00+00
19837,1468017,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0123,2020/07/24 00:56:00+00
19838,1468028,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0626,2020/07/31 02:00:00+00
19839,1468031,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0775,2020/07/24 23:13:00+00
19840,1468034,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6D,0846,2020/07/31 12:29:00+00
19841,1468036,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0508,2020/07/30 18:55:00+00
19842,1468037,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0237,2020/07/28 18:19:00+00
19843,1468040,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4B,0958,2020/07/30 04:10:00+00
19844,1468043,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3M,0734,2020/07/28 20:01:00+00
19845,1468044,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,1,1C,0429,2020/07/30 16:50:00+00
19846,1468047,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0861,2020/07/29 00:25:00+00
19847,1468048,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0726,2020/07/29 00:42:00+00
19848,1468049,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0553,2020/07/29 02:28:00+00
19849,1468050,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5B,1622,2020/07/29 15:50:00+00
19850,1468051,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0215,2020/07/29 13:49:00+00
19851,1468052,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1331,2020/07/30 01:21:00+00
19852,1468053,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1616,2020/07/30 04:26:00+00
19853,1468054,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1005,2020/07/31 13:00:00+00
19854,1468055,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,3,3A,0763,2020/08/01 06:41:00+00
19855,1468056,5299,119,WEAPON OFFENSE,22810(A) FEL POSS TEARGAS-FEL,6,6D,0841,2020/08/01 06:23:00+00
19856,1468057,3522,11,NARCOTIC,11351 HS POSS/SALE OPIATE/NARC,1,1A,0327,2020/08/01 06:05:00+00
19857,1468058,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0567,2020/08/01 03:00:00+00
19858,1468059,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,6,6D,0811,2020/07/30 20:36:00+00
19859,1468062,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5B,1359,2020/08/01 02:20:00+00
19860,1468063,5403,1,TRAFFIC,23152(F) DUI DRUGS,1,1C,0436,2020/07/31 23:28:00+00
19861,1468064,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2A,0501,2020/07/31 22:18:00+00
19862,1468065,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2A,0515,2020/07/31 22:16:00+00
19863,1468075,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,2,2A,0502,2020/08/01 10:27:00+00
19864,1468076,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0553,2020/08/01 09:47:00+00
19865,1468078,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1C,0406,2020/07/31 20:04:00+00
19866,1468079,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,4,4C,1261,2020/07/31 22:15:00+00
19867,1468080,5707,5,TRESPASS,602(K)TRESPASS:INJURE PROPERTY,3,3A,0706,2020/07/31 19:40:00+00
19868,1468083,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5C,1623,2020/07/31 15:30:00+00
19869,1468084,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4A,0905,2020/07/31 15:01:00+00
19870,1468085,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,3,3M,0734,2020/07/31 14:15:00+00
19871,1468086,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,2,2A,0513,2020/07/31 12:57:00+00
19872,1468087,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,4,4C,1262,2020/07/31 11:27:00+00
19873,1468089,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0908,2020/07/31 09:14:00+00
19874,1468091,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4B,0966,2020/07/30 03:00:00+00
19875,1468092,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,2,2B,0553,2020/07/31 03:20:00+00
19876,1468093,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4B,1346,2020/07/31 02:09:00+00
19877,1468099,2309,0,LARCENY,484 PC PETTY THEFT/OUTSIDE,3,3B,0718,2020/08/01 13:09:00+00
19878,1468102,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6B,1084,2020/08/01 09:03:00+00
19879,1468104,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,5,5B,1618,2020/08/01 04:15:00+00
19880,1468106,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6B,1086,2020/07/31 22:49:00+00
19881,1468108,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1604,2020/07/31 06:00:00+00
19882,1468110,2306,0,LARCENY,487H(A) GRAND THEFT-SHIPMENT,6,6B,1068,2020/07/31 19:55:00+00
19883,1468112,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1331,2020/07/31 18:59:00+00
19884,1468113,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1631,2020/07/31 04:00:00+00
19885,1468114,2301,0A,LARCENY,487(C) GRAND THEFT-PERS <$950,5,5C,1645,2020/07/31 18:23:00+00
19886,1468115,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0104,2020/07/31 00:00:00+00
19887,1468116,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1631,2020/07/31 04:00:00+00
19888,1468117,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3M,0735,2020/07/31 15:21:00+00
19889,1468119,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1631,2020/07/31 04:00:00+00
19890,1468121,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1067,2020/07/30 19:46:00+00
19891,1468122,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6A,1081,2020/07/29 14:40:00+00
19892,1468124,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6B,1038,2020/07/30 16:11:00+00
19893,1468128,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,5,5A,1364,2020/07/24 23:14:00+00
19894,1468129,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3B,0726,2020/07/26 22:57:00+00
19895,1468131,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2A,0515,2020/07/19 08:02:00+00
19896,1468132,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0537,2020/07/31 13:16:00+00
19897,1468139,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1C,0446,2020/07/30 19:22:00+00
19898,1468143,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5A,1363,2020/07/30 22:47:00+00
19899,1468150,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,1,1B,0353,2020/07/30 06:39:00+00
19900,1468151,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0746,2020/07/30 22:30:00+00
19901,1468152,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4C,1262,2020/07/25 04:00:00+00
19902,1468153,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6B,1065,2020/07/28 23:45:00+00
19903,1468154,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5C,1645,2020/07/14 23:10:00+00
19904,1468155,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0746,2020/08/01 04:57:00+00
19905,1468156,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0746,2020/07/18 10:00:00+00
19906,1468157,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0123,2020/07/13 05:35:00+00
19907,1468158,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,2,2A,0509,2020/07/30 00:00:00+00
19908,1468159,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4B,0958,2020/07/30 16:30:00+00
19909,1468160,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5C,1654,2020/07/28 09:00:00+00
19910,1468161,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1B,0443,2020/06/28 17:00:00+00
19911,1468162,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6C,1114,2020/07/30 15:55:00+00
19912,1468163,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5C,1653,2020/07/30 13:00:00+00
19913,1468164,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1266,2020/07/22 00:00:00+00
19914,1468165,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0233,2020/07/23 02:20:00+00
19915,1468166,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0937,2020/07/23 20:30:00+00
19916,1468167,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0626,2020/07/29 07:00:00+00
19917,1468168,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0902,2020/07/21 21:00:00+00
19918,1468169,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0851,2020/07/14 21:44:00+00
19919,1468171,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1275,2020/07/30 01:00:00+00
19920,1468172,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0726,2020/07/18 18:45:00+00
19921,1468173,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0145,2020/07/29 05:00:00+00
19922,1468174,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2020/07/07 23:04:00+00
19923,1468175,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1386,2020/07/28 16:21:00+00
19924,1468176,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0877,2020/07/24 09:12:00+00
19925,1468177,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1152,2020/07/27 07:25:00+00
19926,1468178,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1B,0423,2020/07/27 08:08:00+00
19927,1468179,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,4,4A,0926,2020/06/18 23:00:00+00
19928,1468180,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,6,6C,1447,2020/06/01 18:40:00+00
19929,1468181,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,4,4C,1287,2020/07/23 09:50:00+00
19930,1468182,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1A,0336,2020/07/23 16:00:00+00
19931,1468183,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4A,0955,2020/07/30 08:35:00+00
19932,1468186,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,1,1B,0435,2020/07/31 17:37:00+00
19933,1468190,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1A,0104,2020/06/18 07:01:00+00
19934,1468191,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1A,0306,2020/06/20 07:15:00+00
19935,1468192,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0774,2020/04/01 16:55:00+00
19936,1468193,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1077,2020/07/31 04:35:00+00
19937,1468195,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,1,1B,0443,2020/08/01 02:44:00+00
19938,1468196,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,1,1A,0307,2020/08/01 16:35:00+00
19939,1468197,3560,3,NARCOTICS,11359(B) POSS MARIJ FOR SALE-M,1,1C,0409,2020/07/31 22:56:00+00
19940,1468198,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,2,2B,0563,2020/07/31 18:54:00+00
19941,1468199,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,4,4B,0969,2020/08/01 13:36:00+00
19942,1468200,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,2,2A,0505,2020/08/01 13:44:00+00
19943,1468202,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0746,2020/07/30 20:00:00+00
19944,1468209,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0886,2020/07/30 15:00:00+00
19945,1468210,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1647,2020/07/25 06:55:00+00
19946,1468211,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0716,2020/07/27 03:00:00+00
19947,1468213,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1124,2020/05/19 07:00:00+00
19948,1468214,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0898,2020/07/07 09:35:00+00
19949,1468215,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0725,2020/07/30 05:00:00+00
19950,1468216,5707,0,PRIVACY,602 PC TRESPASS,2,2B,0526,2020/08/01 14:30:00+00
19951,1468217,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,2,2B,0525,2020/08/02 02:18:00+00
19952,1468218,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0626,2020/07/30 09:00:00+00
19953,1468219,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0411,2020/07/31 02:40:00+00
19954,1468222,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0411,2020/07/29 11:00:00+00
19955,1468223,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5B,1621,2020/08/01 21:30:00+00
19956,1468228,5707,0,PRIVACY,602 PC TRESPASS,6,6A,1015,2020/08/01 15:18:00+00
19957,1468229,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,3,3A,0703,2020/08/01 19:12:00+00
19958,1468230,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6C,1403,2020/08/02 03:41:00+00
19959,1468231,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2B,0564,2020/08/01 21:44:00+00
19960,1468232,5499,15,TRAFFIC,23103(A) RECKLESS ON HIGHWAY,5,5A,1391,2020/08/01 03:44:00+00
19961,1468234,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1065,2020/08/01 23:24:00+00
19962,1468235,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5B,1612,2020/08/02 02:27:00+00
19963,1468236,1315,39,AGG ASSAULT,245(A)(4)AWDW-FORCE ONLY,6,6E,0898,2020/08/01 15:41:00+00
19964,1468242,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,4,4B,1333,2020/08/02 05:18:00+00
19965,1468244,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,6,6A,1051,2020/08/02 02:13:00+00
19966,1468246,5202,12,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-MIS,4,4B,1351,2020/08/02 05:32:00+00
19967,1468249,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0742,2020/08/01 23:16:00+00
19968,1468252,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0563,2020/08/01 15:31:00+00
19969,1468254,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,4,4A,0965,2020/08/01 17:51:00+00
19970,1468256,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1C,0408,2020/08/01 09:00:00+00
19971,1468258,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0563,2020/08/02 05:03:00+00
19972,1468259,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,3,3B,0748,2020/07/21 23:15:00+00
19973,1468260,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6B,1421,2020/07/31 16:45:00+00
19974,1468261,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1292,2020/08/02 05:30:00+00
19975,1468262,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0102,2020/07/28 07:30:00+00
19976,1468263,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2B,0543,2020/07/17 07:30:00+00
19977,1468264,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0435,2020/07/27 04:50:00+00
19978,1468265,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1C,0419,2020/07/26 17:00:00+00
19979,1468266,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0767,2020/07/31 18:00:00+00
19980,1468267,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1642,2020/07/30 08:00:00+00
19981,1468268,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,5,5B,1614,2020/07/30 18:01:00+00
19982,1468269,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1512,2020/07/30 17:30:00+00
19983,1468270,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1152,2020/08/02 03:00:00+00
19984,1468271,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2A,0222,2020/07/28 00:00:00+00
19985,1468272,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0715,2020/07/29 19:30:00+00
19986,1468273,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1247,2020/07/19 07:00:00+00
19987,1468274,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1278,2020/07/29 05:00:00+00
19988,1468275,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0508,2020/07/30 18:25:00+00
19989,1468277,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,5,5A,1522,2020/07/28 22:35:00+00
19990,1468278,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1292,2020/08/02 04:00:00+00
19991,1468280,2099,8,ARSON,452(C) CAUSE FIRE STRUC/LAND,2,2C,0603,2020/08/01 00:10:00+00
19992,1468285,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,6,6B,1084,2020/07/23 06:40:00+00
19993,1468286,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2C,0603,2020/08/01 00:32:00+00
19994,1468287,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1A,0307,2020/08/02 12:54:00+00
19995,1468288,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0508,2020/06/15 18:15:00+00
19996,1468289,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0736,2020/07/30 01:00:00+00
