FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
18856,1040383,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1289,2014/07/07 06:00:00
18857,1040674,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1081,2014/07/06 11:39:59
18858,1040197,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1111,2014/07/04 07:30:00
18859,1040110,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,2,2A,0224,2014/07/03 05:00:00
18860,1040384,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,3,3M,0742,2014/07/03 23:29:59
18861,1040675,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2C,0620,2014/07/04 05:19:00
18862,1040198,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0732,2014/07/04 15:10:00
18863,1040111,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0136,2014/07/03 09:36:59
18864,1040385,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,4,4C,1287,2014/07/06 18:45:00
18865,1040679,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1084,2014/07/06 21:00:00
18866,1040199,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,3,3B,0727,2014/07/04 05:00:00
18867,1040113,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0563,2014/07/06 00:08:59
18868,1040386,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0306,2014/07/06 14:10:00
18869,1040681,3699,17,SEX REGISTRATI,290(B) FAIL REG-ENT JURISDICT,5,5A,1363,2014/03/11 00:00:00
18870,1040200,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,0957,2014/06/08 15:00:00
18871,1040115,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2A,0233,2014/07/05 07:24:00
18872,1040387,4801,5,OBSTRUCTING,69 PC RESIST/OBSTRCT EXEC OFC,3,3B,0787,2014/07/06 19:36:00
18873,1040682,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,1,1B,0401,2014/06/29 05:29:00
18874,1040201,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0877,2014/07/03 23:00:00
18875,1040116,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1654,2014/07/03 06:27:00
18876,1040388,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1623,2014/07/04 06:59:59
18877,1040683,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3M,0735,2014/07/04 18:59:59
18878,1040202,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1634,2014/07/06 06:59:59
18879,1040117,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,1206,2014/07/03 11:15:00
18880,1040389,2399,0,THEFT,22435.2(A) BP POSS SHOP CART,6,6D,0841,2014/07/06 23:31:00
18881,1040684,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4C,1269,2014/07/06 18:49:59
18882,1040203,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0888,2014/07/02 12:59:59
18883,1040118,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3M,0732,2014/07/04 23:45:00
18884,1040392,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,5,5B,1399,2014/07/07 01:50:00
18885,1040687,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,5,5B,1631,2014/07/07 22:09:59
18886,1040205,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0876,2014/07/01 18:45:00
18887,1040123,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0552,2014/07/04 00:48:00
18888,1040393,3532,0,DANGEROUS DRUG,11350(A)HS POSS CNTRL SUBST,3,3B,0787,2014/07/07 05:57:00
18889,1040688,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5A,1512,2014/07/06 16:30:00
18890,1040206,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1A,0338,2014/07/02 18:59:59
18891,1040126,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,6,6A,1052,2014/07/05 09:07:00
18892,1040396,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1269,2014/07/06 20:29:59
18893,1040689,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0725,2014/07/07 03:59:59
18894,1040207,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6D,0899,2014/06/26 06:59:59
18895,1040129,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4B,0969,2014/07/05 16:01:00
18896,1040397,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,5,5C,1623,2014/07/07 04:31:59
18897,1040399,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,3,3M,0745,2014/07/07 06:19:00
18898,1040400,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5C,1623,2014/07/07 06:24:59
18899,1040401,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6B,1036,2014/07/07 05:10:00
18900,1040402,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0785,2014/07/07 09:30:59
18901,1040403,7399,151,SAC CITY CODE,5.116.210 PANHANDLING,5,5C,1624,2014/07/07 05:28:00
18902,1040404,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,6,6D,0841,2014/07/07 11:41:00
18903,1040405,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2B,0537,2014/07/07 07:05:59
18904,1040406,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,2,2C,0602,2014/07/07 12:10:00
18905,1040407,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,5,5A,1502,2014/07/07 09:00:00
18906,1040408,3599,44,NARCOTICS,11550(A)HS UNDER INFL NARCOTIC,2,2B,0564,2014/07/07 09:14:00
18907,1040409,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1502,2014/07/06 14:00:00
18908,1040410,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,2,2C,0602,2014/07/07 06:06:00
18909,1040413,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0504,2014/07/07 18:17:00
18910,1040417,2602,0,FRAUD,FRAUD-SWINDLE,3,3B,0766,2014/07/06 23:10:59
18911,1040419,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0619,2014/07/05 21:49:59
18912,1040420,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1064,2014/07/06 03:10:00
18913,1040423,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6B,1065,2014/07/05 17:00:00
18914,1040424,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,1,1B,0422,2014/07/02 12:08:00
18915,1040425,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,1,1B,0422,2014/07/03 12:56:59
18916,1040426,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,1,1B,0422,2014/07/04 11:51:59
18917,1040427,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,1,1B,0422,2014/07/05 14:32:00
18918,1040428,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,1,1B,0422,2014/07/07 00:16:00
18919,1040429,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1262,2014/07/03 06:00:00
18920,1040430,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0958,2014/07/03 07:20:00
18921,1040431,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4B,0966,2014/07/05 15:20:00
18922,1040433,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6D,0876,2014/07/07 06:04:59
18923,1040434,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0877,2014/07/07 20:29:59
18924,1040435,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1A,0345,2014/07/07 14:02:00
18925,1040436,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6A,1081,2014/07/07 04:05:00
18926,1040437,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0765,2014/07/05 21:45:00
18927,1040438,3699,24,SEX REGISTRATI,290.013 FAIL TO REG-CHG ADDR,1,1B,0453,2014/07/07 18:43:00
18928,1040441,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5C,1623,2014/07/06 03:30:00
18929,1040442,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,0502,2014/07/05 23:50:00
18930,1040443,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5C,1623,2014/07/06 04:15:00
18931,1040444,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,5,5C,1653,2014/07/06 21:45:00
18932,1040448,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6B,1402,2014/06/28 17:00:00
18933,1040450,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1C,0425,2014/07/07 15:40:00
18934,1040451,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4C,1257,2014/07/06 20:00:00
18935,1040272,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3M,0742,2014/07/06 23:55:00
18936,1040537,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,6,6D,0851,2014/07/06 23:16:59
18937,1040610,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4C,1225,2014/07/07 07:15:00
18938,1040130,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,2,2B,0545,2014/07/05 18:39:00
18939,1040690,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1387,2014/07/03 21:59:59
18940,1040208,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,1326,2014/07/05 23:00:00
18941,1040131,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3A,0765,2014/07/06 00:40:59
18942,1040691,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1634,2014/06/24 18:59:59
18943,1040209,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5A,1391,2014/07/01 16:40:00
18944,1040133,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0617,2014/07/06 03:24:59
18945,1040694,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0898,2014/07/07 09:11:00
18946,1040210,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0440,2014/07/01 07:54:59
18947,1040211,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1287,2014/06/28 00:00:00
18948,1040212,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6B,1019,2014/07/02 17:10:00
18949,1040213,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2A,0203,2014/07/03 06:59:59
18950,1040215,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4C,1258,2014/06/26 09:35:00
18951,1040217,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1618,2014/07/05 01:30:00
18952,1040218,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0451,2014/07/03 02:29:59
18953,1040219,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6A,1041,2014/06/28 06:59:59
18954,1040220,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1A,0102,2014/07/01 21:00:00
18955,1040221,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0788,2014/07/04 15:00:00
18956,1040226,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,2,2C,0568,2014/07/06 10:04:00
18957,1040227,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6C,1111,2014/07/04 05:29:00
18958,1040228,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0741,2014/07/05 05:02:00
18959,1040230,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,2,2B,0552,2014/07/05 03:00:00
18960,1040231,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1C,0419,2014/07/06 13:30:00
18961,1040232,3599,36,NARCOTICS,11364.1(A) POSS UNLAWFUL PARAP,5,5B,1621,2014/07/06 05:29:59
18962,1040233,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,4,4B,1354,2014/07/06 14:12:00
18963,1040234,5212,55,WEAPON OFFENSE,21510 POSS SWITCHBLADE,6,6B,1007,2014/07/06 18:49:00
18964,1040235,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5A,1385,2014/07/02 10:20:00
18965,1040238,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6A,1015,2014/07/02 17:35:59
18966,1040240,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5C,1623,2014/07/02 20:19:00
18967,1040243,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0509,2014/07/02 20:42:59
18968,1040244,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,0927,2014/07/05 00:33:59
18969,1040246,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0736,2014/07/06 21:01:59
18970,1040249,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1B,0423,2014/07/06 17:06:00
18971,1040252,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0410,2014/07/05 17:00:59
18972,1040253,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1A,0136,2014/07/05 15:06:00
18973,1040254,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0123,2014/07/04 16:22:59
18974,1040255,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2B,0563,2014/07/04 13:43:00
18975,1040257,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,3,3M,0742,2014/07/03 16:40:00
18976,1040258,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,4,4B,0958,2014/07/04 13:53:00
18977,1040260,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5C,1637,2014/07/05 03:04:59
18978,1040262,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,4,4B,0969,2014/07/06 15:56:00
18979,1040265,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,5,5C,1623,2014/07/06 22:09:00
18980,1040268,2205,1,BURGLARY,459 PC BURG BUSINESS-SHOPLIFT,2,2C,0619,2014/07/06 21:53:59
18981,1040269,2205,1,BURGLARY,459 PC BURG BUSINESS-SHOPLIFT,4,4A,0905,2014/07/06 20:45:00
18982,1040270,3599,44,NARCOTICS,11550(A)HS UNDER INFL NARCOTIC,4,4A,0908,2014/07/06 19:38:00
18983,1040274,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,6,6D,0841,2014/07/05 01:25:00
18984,1040134,5499,451,TRAFFIC,14601.1(A) SUSP LIC-OTHER,6,6C,1111,2014/07/06 04:41:59
18985,1040695,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3M,0751,2014/07/01 18:14:59
18986,1040276,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,3,3M,0732,2014/07/06 23:42:00
18987,1040136,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0213,2014/07/06 03:26:00
18988,1040278,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6A,1034,2014/07/06 20:54:00
18989,1040696,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2B,0537,2014/06/22 00:39:00
18990,1040137,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0619,2014/07/04 23:21:00
18991,1040279,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,6,6B,1064,2014/07/05 06:06:00
18992,1040138,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0851,2014/07/05 10:57:59
18993,1040611,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0541,2014/07/04 17:52:59
18994,1040697,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0908,2014/07/07 20:22:00
18995,1040538,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0877,2014/07/04 18:01:59
18996,1040698,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0429,2014/07/07 15:59:59
18997,1040139,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3M,0734,2014/07/05 15:40:00
18998,1040699,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0537,2014/07/07 16:25:59
18999,1040140,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0841,2014/07/04 21:00:00
19000,1040701,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1421,2014/07/07 00:30:00
19001,1040141,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4A,0907,2014/06/30 08:29:59
19002,1040702,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1C,0447,2014/07/08 09:11:59
19003,1040142,4902,0,FUGITIVE,1551(A) FUGITIVE FROM JUSTICE,6,6C,1121,2014/07/06 06:53:59
19004,1040703,5207,11,WEAPON OFFENSE,18715 POSS DEST DEV IN PUBLIC,1,1A,0144,2014/07/08 09:49:59
19005,1040143,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,1,1C,0449,2014/07/06 01:28:00
19006,1040704,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5B,1603,2014/07/07 16:47:59
19007,1040146,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1279,2014/07/03 05:00:00
19008,1040705,3532,2,NARCOTICS,11351.5 HS POSS SALE RCK COCAI,5,5B,1604,2014/07/07 22:15:59
19009,1040147,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,4,4A,0908,2014/07/04 02:45:59
19010,1040706,2399,3,THEFT,485 PC PETTY THFT LOST PROP-M,6,6A,1051,2014/07/08 07:28:00
19011,1040160,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6B,1421,2014/07/04 03:59:59
19012,1040707,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0787,2014/07/08 07:47:00
19013,1040161,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,6,6C,1422,2014/07/04 05:42:00
19014,1040710,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2B,0552,2014/07/08 09:46:00
19015,1040162,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1C,0405,2014/07/04 08:03:59
19016,1040711,2506,02,FORGERY,475(A)PC POSS FORGED CHK/NOTE,6,6D,0851,2014/07/08 09:14:00
19017,1040163,2206,3,BURGLARY,466.3(A) POSS DEVICE TAMP VEND,6,6C,1124,2014/07/04 10:20:00
19018,1040712,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3M,0734,2014/07/08 16:21:00
19019,1040164,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6C,1112,2014/07/04 05:00:00
19020,1040716,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5C,1607,2014/07/05 10:25:00
19021,1040165,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2C,0604,2014/07/04 22:54:00
19022,1040717,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,3,3M,0734,2014/07/09 03:20:00
19023,1040166,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1134,2014/07/04 23:45:00
19024,1040718,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2C,0604,2014/07/09 01:46:00
19025,1040721,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0602,2014/07/08 21:26:00
19026,1040167,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1621,2014/07/05 01:30:00
19027,1040726,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,5,5C,1623,2014/05/28 15:45:00
19028,1040168,2399,14,LARCENY,487(D)GRAND THEFT FIREARM/ANIM,1,1B,0404,2014/06/29 06:59:59
19029,1040727,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,5,5C,1623,2014/06/06 20:29:59
19030,1040728,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0886,2014/07/03 18:55:00
19031,1040731,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6C,1443,2014/07/08 19:30:00
19032,1040170,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1B,0401,2014/07/06 02:54:00
19033,1040734,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2C,0620,2014/07/04 05:42:00
19034,1040737,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2C,0620,2014/07/04 05:48:00
19035,1040172,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,3,3B,0747,2014/07/05 12:33:59
19036,1040740,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0620,2014/07/04 04:51:59
19037,1040741,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0877,2014/07/08 02:55:00
19038,1040175,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0514,2014/07/05 23:12:00
19039,1040742,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0620,2014/07/04 05:58:59
19040,1040743,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0440,2014/06/27 22:06:59
19041,1040177,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2B,0523,2014/07/06 03:11:59
19042,1040744,2205,1,BURGLARY,459 PC BURG BUSINESS-SHOPLIFT,5,5A,1364,2014/07/08 19:05:00
19043,1040178,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3M,0745,2014/07/06 08:10:00
19044,1040745,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0620,2014/07/04 06:23:00
19045,1040746,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5C,1645,2014/07/08 17:15:00
19046,1040748,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2C,0620,2014/07/04 06:23:00
19047,1040749,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2C,0620,2014/07/04 06:33:59
19048,1040750,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5B,1369,2014/07/06 20:06:00
19049,1040751,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2C,0620,2014/07/04 07:31:59
19050,1040281,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6C,1405,2014/07/06 03:48:00
19051,1040612,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0986,2014/07/03 06:59:59
19052,1040539,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0774,2014/07/06 23:05:00
19053,1040179,5499,17A,TRAFFIC,23222(B)POSSESS MARIJ IN VEH,5,5C,1606,2014/07/06 06:07:00
19054,1040540,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0416,2014/07/06 23:45:00
19055,1040180,5499,15,TRAFFIC,23103(A) RECKLESS ON HIGHWAY,3,3B,0738,2014/07/06 08:15:00
19056,1040282,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6D,0811,2014/07/06 17:55:59
19057,1040613,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6D,0832,2014/07/07 09:00:00
19058,1040541,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3A,0785,2014/07/02 06:00:00
19059,1040186,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2B,0553,2014/07/05 21:59:59
19060,1040284,2799,6,EMBEZZLEMENT,503 PC EMBEZZLEMENT-MISD,2,2C,0619,2014/07/04 15:59:59
19061,1040614,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1301,2014/07/03 06:59:59
19062,1040542,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,6,6D,0841,2014/07/06 00:11:00
19063,1040188,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3B,0727,2014/07/06 05:16:00
19064,1040286,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,2,2B,0525,2014/07/07 01:18:00
19065,1040615,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1654,2014/06/04 19:09:59
19066,1040543,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3M,0742,2014/07/03 18:00:00
19067,1040190,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4A,1203,2014/06/23 06:35:00
19068,1040287,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2C,0603,2014/07/07 00:46:59
19069,1040617,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6C,1114,2014/07/07 10:50:00
19070,1040544,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,6,6D,0851,2014/07/06 04:06:59
19071,1040191,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0552,2014/07/03 10:15:00
19072,1040288,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2A,0506,2014/07/06 23:32:59
19073,1040618,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,0509,2014/07/08 02:13:59
19074,1040545,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,5,5C,1606,2014/07/08 01:02:00
19075,1040192,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0763,2014/07/02 02:19:59
19076,1040289,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1C,0429,2014/07/04 04:34:00
19077,1040619,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,1,1C,0419,2014/07/08 08:10:59
19078,1040546,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0831,2014/07/03 22:30:00
19079,1040193,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0748,2014/07/01 22:50:00
19080,1040290,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0408,2014/07/04 09:55:00
19081,1040621,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0620,2014/07/04 03:46:00
19082,1040547,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1504,2014/07/03 14:00:00
19083,1040194,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0845,2014/06/21 15:30:00
19084,1040291,5202,13,WEAPON OFFENSE,25400(A)(2) CCW ON PERSON-FEL,5,5A,1364,2014/07/02 21:40:00
19085,1040622,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6C,1111,2014/07/06 03:32:00
