OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
5758,1506286,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0832,2021/02/11 17:13:00+00
5759,1506287,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6A,1051,2021/03/02 05:30:00+00
5760,1506288,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5C,1639,2021/03/03 01:42:00+00
5761,1506289,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2021/03/01 01:53:00+00
5762,1506290,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0976,2021/03/02 00:10:00+00
5763,1506291,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,5,5C,1654,2021/03/03 17:49:00+00
5764,1506292,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2021/02/03 04:47:00+00
5765,1506294,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3M,0741,2021/03/05 01:00:00+00
5766,1506297,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2021/02/16 04:44:00+00
5767,1506305,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0214,2021/02/17 15:27:00+00
5768,1506307,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2021/02/13 22:59:00+00
5769,1506310,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2021/03/02 23:03:00+00
5770,1506312,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1522,2021/02/28 00:34:00+00
5771,1506313,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0745,2021/02/27 05:15:00+00
5772,1506314,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0145,2021/02/26 03:58:00+00
5773,1506316,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1621,2021/03/03 23:45:00+00
5774,1506318,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0102,2021/02/09 17:00:00+00
5775,1506319,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1274,2021/03/03 08:00:00+00
5776,1506320,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0123,2021/03/01 03:05:00+00
5777,1506321,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,1102,2021/03/03 22:55:00+00
5778,1506322,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2021/03/04 23:43:00+00
5779,1506323,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0328,2021/02/27 03:00:00+00
5780,1506324,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1022,2021/03/03 14:15:00+00
5781,1506325,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1443,2021/03/04 20:10:00+00
5782,1506326,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0855,2021/02/25 02:00:00+00
5783,1506327,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0451,2021/03/02 20:29:00+00
5784,1506330,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0237,2021/02/26 18:00:00+00
5785,1506331,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0620,2021/02/22 21:41:00+00
5786,1506333,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1B,0440,2021/01/30 03:00:00+00
5787,1506334,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3M,0745,2021/02/24 08:00:00+00
5788,1506335,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0309,2021/03/04 23:30:00+00
5789,1506336,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5C,1654,2021/03/03 16:36:00+00
5790,1506337,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0237,2021/02/26 02:23:00+00
5791,1506339,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6A,1053,2021/03/03 00:00:00+00
5792,1506341,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0766,2021/03/05 04:00:00+00
5793,1506342,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,6,6C,1406,2021/03/03 12:32:00+00
5794,1506343,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1B,0440,2021/03/03 17:50:00+00
5795,1506344,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0502,2021/02/26 05:21:00+00
5796,1506345,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0226,2021/03/04 09:10:00+00
5797,1506346,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0507,2021/02/25 20:05:00+00
5798,1506347,2399,2,LARCENY,484 PC PETTY THEFT,1,1C,0428,2021/02/27 02:00:00+00
5799,1506349,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0557,2021/02/25 15:11:00+00
5800,1506350,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0907,2021/03/04 16:45:00+00
5801,1506351,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0611,2021/02/20 19:00:00+00
5802,1506352,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0226,2021/03/04 09:45:00+00
5803,1506353,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0234,2021/02/25 19:42:00+00
5804,1506354,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1A,0337,2021/03/03 21:30:00+00
5805,1506355,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2B,0525,2021/03/04 14:00:00+00
5806,1506356,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1086,2021/02/25 11:00:00+00
5807,1506357,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6A,1015,2021/03/03 18:15:00+00
5808,1506358,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5A,1522,2021/03/03 15:15:00+00
5809,1506359,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4B,0986,2021/03/04 20:30:00+00
5810,1506360,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0515,2021/03/04 09:00:00+00
5811,1506361,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0344,2021/02/27 21:00:00+00
5812,1506364,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0606,2021/02/22 06:35:00+00
5813,1506366,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1653,2021/03/04 04:00:00+00
5814,1506367,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,5,5C,1642,2021/02/27 12:30:00+00
5815,1506368,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0514,2021/03/04 23:00:00+00
5816,1506370,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,4,4A,0903,2021/03/05 11:22:00+00
5817,1506371,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2A,0233,2021/03/05 02:05:00+00
5818,1506372,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,6,6C,1407,2021/02/27 20:35:00+00
5819,1506373,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0861,2021/02/07 09:00:00+00
5820,1506376,2999,34,VANDALISM,594(A)(1) VANDALISM-GRAFFITI,2,2A,0501,2021/03/01 17:22:00+00
5821,1506377,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0726,2021/03/03 17:15:00+00
5822,1506379,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0233,2021/03/03 07:00:00+00
5823,1506380,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1287,2021/02/21 06:00:00+00
5824,1506381,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6A,1011,2021/02/21 02:00:00+00
5825,1506382,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6A,1011,2021/02/27 01:00:00+00
5826,1506384,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0877,2021/03/04 18:30:00+00
5827,1506388,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1369,2021/03/03 01:48:00+00
5828,1506389,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,3,3M,0742,2021/01/21 22:45:00+00
5829,1506392,5212,91,WEAPON OFFENSE,30605 POSS ASSAULT WEAPON,6,6B,1064,2021/03/03 23:29:00+00
5830,1506395,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,6,6C,1111,2021/02/24 16:00:00+00
5831,1506397,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0715,2021/03/01 04:00:00+00
5832,1506399,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3A,0704,2021/03/05 08:58:00+00
5833,1506403,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0728,2021/02/26 10:24:00+00
5834,1506404,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,3,3M,0742,2021/03/02 21:40:00+00
5835,1506405,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,3,3M,0742,2021/02/23 00:28:00+00
5836,1506412,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1618,2021/02/28 13:52:00+00
5837,1506416,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,1,1A,0145,2021/02/28 15:26:00+00
5838,1506417,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1086,2021/03/04 04:58:00+00
5839,1506419,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6D,0832,2021/03/03 12:26:00+00
5840,1506420,5499,132,TRAFFIC,23109(C) EXHIBITION OF SPEED,2,2A,0517,2021/02/27 06:43:00+00
5841,1506422,2308,0,LARCENY,484 PC PETTY THEFT/INSIDE,6,6D,0851,2021/02/28 06:53:00+00
5842,1506424,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,0969,2021/02/26 18:00:00+00
5843,1506425,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6B,1086,2021/02/28 00:00:00+00
5844,1506426,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2021/02/04 01:46:00+00
5845,1506427,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5C,1654,2021/02/26 11:00:00+00
5846,1506428,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0701,2021/02/28 12:00:00+00
5847,1506430,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6A,1061,2021/03/04 19:05:00+00
5848,1506432,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1424,2021/02/17 07:44:00+00
5849,1506433,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2021/02/21 19:30:00+00
5850,1506441,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0735,2021/03/05 01:59:00+00
5851,1506442,2302,1,LARCENY,484 PETTY THEFT-PURSE SNATCH,2,2B,0553,2021/03/05 03:48:00+00
5852,1506443,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6B,1065,2021/03/04 21:52:00+00
5853,1506444,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0801,2021/03/02 06:09:00+00
5854,1506445,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0525,2021/03/02 18:15:00+00
5855,1506446,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3A,0725,2021/03/05 03:30:00+00
5856,1506447,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0912,2021/03/04 04:00:00+00
5857,1506451,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0606,2021/03/05 08:11:00+00
5858,1506456,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0336,2021/02/27 19:00:00+00
5859,1506463,3599,60,NARCOTICS,11350(A) POSS CONT SUB/SUPER X,3,3A,0706,2021/03/04 18:19:00+00
5860,1506472,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1086,2021/03/04 20:51:00+00
5861,1506473,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,UI,UI,UI,2021/03/05 00:09:00+00
5862,1506474,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1014,2021/02/26 22:59:00+00
5863,1506476,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,5,5C,1607,2021/03/05 07:35:00+00
5864,1506477,3599,64,NARCOTICS,11350(B) POSS DEPRESSANTS,3,3A,0706,2021/03/05 17:31:00+00
5865,1506479,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,3,3B,0766,2021/03/05 17:08:00+00
5866,1506480,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3A,0706,2021/03/05 18:56:00+00
5867,1506482,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,4,4A,0928,2021/03/05 19:08:00+00
5868,1506484,2699,28,FRAUD,537(A)(1) DEFRAD INNKEEP <$400,2,2C,0620,2021/03/05 05:29:00+00
5869,1506486,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0304,2021/03/04 09:30:00+00
5870,1506487,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0558,2021/03/01 06:35:00+00
5871,1506488,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3B,0726,2021/03/04 19:40:00+00
5872,1506489,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0998,2021/02/26 06:50:00+00
5873,1506492,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6C,1406,2021/03/05 21:35:00+00
5874,1506493,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,2,2A,0235,2021/03/01 21:00:00+00
5875,1506494,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,1,1C,0429,2021/03/04 10:47:00+00
5876,1506495,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,3,3A,0775,2021/03/05 18:32:00+00
5877,1506496,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0742,2021/02/27 02:06:00+00
5878,1506498,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4A,0909,2021/03/06 00:06:00+00
5879,1506502,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,5,5C,1654,2021/03/05 13:47:00+00
5880,1506503,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2C,0614,2021/03/02 23:00:00+00
5881,1506504,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0537,2021/03/05 07:00:00+00
5882,1506507,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,5,5C,1634,2021/02/27 08:00:00+00
5883,1506508,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0123,2021/03/03 22:15:00+00
5884,1506509,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0551,2021/03/03 23:30:00+00
5885,1506511,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0786,2021/03/06 00:56:00+00
5886,1506512,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0222,2021/03/04 15:38:00+00
5887,1506513,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0556,2021/03/05 05:43:00+00
5888,1506514,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0603,2021/03/05 08:18:00+00
5889,1506515,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0507,2021/03/05 17:44:00+00
5890,1506516,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1A,0337,2021/03/05 12:01:00+00
5891,1506517,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2B,0523,2021/03/04 02:39:00+00
5892,1506518,5202,12,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-MIS,2,2B,0563,2021/02/26 00:51:00+00
5893,1506520,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0619,2021/03/04 22:48:00+00
5894,1506524,5212,68,WEAPON OFFENSE,25850(A) LOADED GUN IN PUB-F,2,2C,0611,2021/03/05 06:34:00+00
5895,1506530,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0517,2021/03/06 01:17:00+00
5896,1506539,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0563,2021/03/06 01:44:00+00
5897,1506540,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0601,2021/03/05 04:30:00+00
5898,1506542,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1A,0356,2021/03/04 18:41:00+00
5899,1506543,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1C,0408,2021/03/04 07:25:00+00
5900,1506545,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0822,2021/03/05 02:48:00+00
5901,1506546,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,2,2C,0619,2021/03/05 23:52:00+00
5902,1506547,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,1,1A,0337,2021/03/05 02:24:00+00
5903,1506549,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,1,1A,0103,2021/03/06 02:21:00+00
5904,1506551,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0727,2021/03/04 05:00:00+00
5905,1506552,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0212,2021/03/05 07:00:00+00
5906,1506553,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0233,2021/03/05 15:40:00+00
5907,1506554,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0307,2021/03/04 23:53:00+00
5908,1506555,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0704,2021/02/26 09:30:00+00
5909,1506556,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1145,2021/02/26 10:50:00+00
5910,1506557,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0444,2021/02/26 22:53:00+00
5911,1506558,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0615,2021/02/26 12:30:00+00
5912,1506559,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1384,2021/02/27 02:55:00+00
5913,1506561,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,1,1B,0404,2021/03/06 01:49:00+00
5914,1506562,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2A,0508,2021/03/02 00:30:00+00
5915,1506565,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5B,1633,2021/03/05 02:30:00+00
5916,1506566,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,0876,2021/02/28 01:09:00+00
5917,1506568,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0517,2021/02/28 02:20:00+00
5918,1506569,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5A,1386,2021/03/06 08:17:00+00
5919,1506570,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0541,2021/02/27 17:19:00+00
5920,1506571,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0558,2021/02/28 00:00:00+00
5921,1506574,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,1,1A,0305,2021/03/04 08:32:00+00
5922,1506575,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6B,1004,2021/03/05 10:16:00+00
5923,1506576,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,0958,2021/02/28 06:07:00+00
5924,1506578,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1621,2021/02/13 13:30:00+00
5925,1506579,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0516,2021/03/05 14:35:00+00
5926,1506580,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3M,0744,2021/03/05 12:33:00+00
5927,1506581,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4B,1354,2021/02/21 02:25:00+00
5928,1506582,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6E,0888,2021/03/05 00:23:00+00
5929,1506583,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,0898,2021/02/28 10:34:00+00
5930,1506584,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0851,2021/02/28 16:44:00+00
5931,1506585,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0728,2021/03/01 00:33:00+00
5932,1506586,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0546,2021/03/01 17:06:00+00
5933,1506587,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4C,1227,2021/03/06 10:41:00+00
5934,1506588,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0606,2021/03/01 18:50:00+00
5935,1506589,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0908,2021/03/01 21:05:00+00
5936,1506590,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1041,2021/03/01 23:44:00+00
5937,1506591,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1358,2021/03/04 05:00:00+00
5938,1506593,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,1356,2021/03/03 09:57:00+00
5939,1506594,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0424,2021/03/04 03:48:00+00
5940,1506595,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1003,2021/03/06 01:00:00+00
5941,1506596,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0213,2021/03/03 11:46:00+00
5942,1506597,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1394,2021/03/05 19:10:00+00
5943,1506598,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0239,2021/03/06 02:30:00+00
5944,1506599,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4A,0964,2021/03/05 20:00:00+00
5945,1506600,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0706,2021/03/03 16:32:00+00
5946,1506601,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0226,2021/03/03 19:00:00+00
5947,1506602,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0725,2021/03/03 19:27:00+00
5948,1506603,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0728,2021/01/28 01:58:00+00
5949,1506604,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4A,0908,2021/03/03 19:43:00+00
5950,1506605,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0861,2021/03/03 23:06:00+00
5951,1506606,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0701,2021/03/04 01:20:00+00
5952,1506607,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3M,0752,2021/03/04 07:34:00+00
5953,1506608,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5A,1501,2021/02/28 23:55:00+00
5954,1506609,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1251,2021/03/06 05:30:00+00
5955,1506610,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3M,0741,2021/03/02 16:06:00+00
5956,1506611,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,5,5A,1394,2021/03/04 09:30:00+00
5957,1506612,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0563,2021/03/02 17:30:00+00
5958,1506613,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0226,2021/03/02 19:00:00+00
5959,1506614,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0356,2021/03/02 22:45:00+00
5960,1506615,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1B,0440,2021/03/06 06:44:00+00
5961,1506616,5404,01,TRAFFIC,23152(B) DUI BAC >.08,6,6D,0847,2021/03/06 09:29:00+00
5962,1506617,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1401,2021/03/06 11:24:00+00
5963,1506618,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6D,0841,2021/03/06 15:00:00+00
5964,1506619,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,1326,2021/03/06 01:29:00+00
5965,1506624,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,1,1A,0301,2021/03/02 10:39:00+00
5966,1506625,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1287,2021/03/04 23:08:00+00
5967,1506626,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0404,2021/03/06 13:15:00+00
5968,1506627,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5B,1621,2021/03/05 01:28:00+00
5969,1506628,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1603,2021/03/05 23:54:00+00
5970,1506629,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0567,2021/03/04 14:55:00+00
5971,1506630,2999,091,TAMPERING,10852 VC VEHICLE TAMPERING,1,1A,0336,2021/03/05 11:00:00+00
5972,1506631,2310,1,LARCENY,530.5(E) PC THEFT OF MAIL,4,4C,1279,2021/03/06 02:00:00+00
5973,1506632,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0541,2021/03/06 21:00:00+00
5974,1506633,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1081,2021/03/02 23:50:00+00
5975,1506634,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0706,2021/03/04 18:06:00+00
5976,1506635,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1014,2021/03/04 19:14:00+00
5977,1506637,5499,13,TRAFFIC VIO,23109(A)ILLEGAL SPEED CONTEST,4,4A,0908,2021/03/01 06:22:00+00
5978,1506642,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6C,1405,2021/03/06 15:37:00+00
5979,1506645,2304,0,LARCENY,484 PC PETTY THEFT AUTO PART,1,1A,0308,2021/02/20 08:00:00+00
5980,1506647,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1443,2021/03/05 22:00:00+00
5981,1506648,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,6,6C,1446,2021/03/06 14:30:00+00
5982,1506649,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0429,2021/03/06 06:28:00+00
5983,1506650,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,1116,2021/03/06 23:53:00+00
