OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
19595,1396635,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,1,1A,0145,2019/07/10 23:44:00+00
19596,1396636,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6D,0802,2019/07/10 20:00:00+00
19597,1396639,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1C,0429,2019/07/08 00:00:00+00
19598,1396640,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2019/07/11 01:43:00+00
19599,1396642,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6A,1061,2019/07/11 03:28:00+00
19600,1396646,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1504,2019/07/11 06:53:00+00
19601,1396648,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2C,0603,2019/07/11 08:05:00+00
19602,1396649,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6D,0802,2019/07/11 08:23:00+00
19603,1396650,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1042,2019/07/10 19:00:00+00
19604,1396651,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0905,2019/07/11 11:18:00+00
19605,1396652,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3A,0785,2019/07/12 15:08:00+00
19606,1396654,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0136,2019/07/11 03:00:00+00
19607,1396655,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4B,0977,2019/07/11 19:01:00+00
19608,1396657,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0333,2019/07/11 21:34:00+00
19609,1396659,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1386,2019/07/11 14:00:00+00
19610,1396663,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6D,0855,2019/07/12 02:37:00+00
19611,1396666,2799,0,EMBEZZLEMENT,503 PC EMBEZZLEMENT,5,5A,1391,2019/07/12 21:40:00+00
19612,1396671,0999,1,HOMICIDE,187(A) HOMICIDE,2,2B,0525,2019/07/13 04:13:00+00
19613,1396674,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6A,1042,2019/07/12 05:54:00+00
19614,1396676,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,6,6B,1421,2019/07/13 06:55:00+00
19615,1396684,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0725,2019/07/12 21:52:00+00
19616,1396685,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6C,1132,2019/07/12 14:56:00+00
19617,1396689,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0305,2019/07/12 13:00:00+00
19618,1396692,2399,11,GRAND THEFT,487H(A) PC GRAND THEFT-BOAT,2,2C,0601,2019/07/11 11:00:00+00
19619,1396693,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0601,2019/07/12 20:49:00+00
19620,1396700,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4A,0957,2019/07/07 01:30:00+00
19621,1396701,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0226,2019/07/08 15:35:00+00
19622,1396702,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4A,0906,2019/07/08 00:30:00+00
19623,1396703,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6A,1015,2019/07/07 13:40:00+00
19624,1396704,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1285,2019/07/05 18:00:00+00
19625,1396706,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1283,2019/06/29 08:43:00+00
19626,1396707,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3B,0778,2019/07/08 04:00:00+00
19627,1396708,5212,68,WEAPON OFFENSE,25850(A) LOADED GUN IN PUB-F,4,4B,1354,2019/07/13 01:41:00+00
19628,1396709,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0903,2019/07/13 07:14:00+00
19629,1396710,2404,1A,STOLEN VEHICLE,666.5(A) VEHICLE THEFT W/PRIOR,1,1B,0421,2019/07/12 06:25:00+00
19630,1396713,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2A,0211,2019/07/12 20:00:00+00
19631,1396714,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,1,1B,0421,2019/07/12 21:15:00+00
19632,1396715,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2B,0522,2019/07/13 00:04:00+00
19633,1396717,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6A,1015,2019/07/02 09:55:00+00
19634,1396718,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0328,2019/07/12 21:30:00+00
19635,1396719,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2C,0602,2019/07/10 14:00:00+00
19636,1396720,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3B,0768,2019/07/02 16:30:00+00
19637,1396721,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1C,0438,2019/07/12 15:30:00+00
19638,1396723,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2C,0601,2019/07/07 19:40:00+00
19639,1396726,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1602,2019/07/13 09:28:00+00
19640,1396728,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6E,0877,2019/06/29 12:06:00+00
19641,1396730,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0776,2019/07/07 16:05:00+00
19642,1396735,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1605,2019/07/09 20:00:00+00
19643,1396741,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1364,2019/07/06 04:00:00+00
19644,1396746,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1B,0422,2019/07/05 05:30:00+00
19645,1396749,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3M,0744,2019/07/10 14:20:00+00
19646,1396750,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0327,2019/07/08 02:50:00+00
19647,1396755,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1606,2019/07/08 01:30:00+00
19648,1396756,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1401,2019/07/04 20:09:00+00
19649,1396757,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0440,2019/07/07 08:30:00+00
19650,1396758,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6B,1035,2019/07/09 07:59:00+00
19651,1396759,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6E,0898,2019/07/02 06:15:00+00
19652,1396760,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1247,2019/07/07 04:00:00+00
19653,1396761,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0440,2019/07/07 13:09:00+00
19654,1396763,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1512,2019/07/02 14:30:00+00
19655,1396764,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0103,2019/07/10 07:00:00+00
19656,1396765,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2019/07/07 20:00:00+00
19657,1396767,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0751,2019/07/07 03:00:00+00
19658,1396769,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0324,2019/07/08 04:00:00+00
19659,1396771,2310,0,LARCENY,1708 US THEFT OF MAIL,5,5B,1631,2019/07/08 00:11:00+00
19660,1396772,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0709,2019/07/02 17:23:00+00
19661,1396779,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0543,2019/07/06 06:15:00+00
19662,1396781,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1606,2019/06/19 23:35:00+00
19663,1396782,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0401,2019/07/08 08:05:00+00
19664,1396783,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6E,0874,2019/07/05 10:00:00+00
19665,1396786,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0302,2019/07/03 19:00:00+00
19666,1396787,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5B,1367,2019/07/08 12:02:00+00
19667,1396788,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1424,2019/06/20 05:50:00+00
19668,1396791,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,3,3B,0788,2019/07/08 05:00:00+00
19669,1396792,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1369,2019/07/11 02:26:00+00
19670,1396794,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0835,2019/07/06 20:00:00+00
19671,1396795,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0602,2019/07/09 07:20:00+00
19672,1396796,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0917,2019/07/08 04:30:00+00
19673,1396797,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1441,2019/07/07 23:27:00+00
19674,1396799,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4A,0918,2019/07/08 06:00:00+00
19675,1396800,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,1351,2019/06/03 18:56:00+00
19676,1396801,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0304,2019/07/06 07:00:00+00
19677,1396802,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0604,2019/06/16 02:10:00+00
19678,1396803,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,6,6B,1019,2019/07/13 07:00:00+00
19679,1396804,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,0406,2019/07/08 22:00:00+00
19680,1396805,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0765,2019/06/16 02:37:00+00
19681,1396806,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1603,2019/07/05 22:30:00+00
19682,1396807,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0478,2019/07/07 07:00:00+00
19683,1396808,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1247,2019/07/02 14:55:00+00
19684,1396809,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0106,2019/07/05 11:00:00+00
19685,1396810,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,2,2C,0626,2019/07/07 04:00:00+00
19686,1396811,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3M,0742,2019/06/26 13:45:00+00
19687,1396812,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0728,2019/07/08 21:35:00+00
19688,1396813,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4B,1351,2019/06/17 05:24:00+00
19689,1396814,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1512,2019/07/13 10:26:00+00
19690,1396815,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4B,1326,2019/07/08 19:30:00+00
19691,1396816,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2019/07/08 21:00:00+00
19692,1396817,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,6,6C,1111,2019/05/21 23:59:00+00
19693,1396820,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1265,2019/07/08 08:00:00+00
19694,1396821,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,4,4A,0946,2019/07/02 08:00:00+00
19695,1396822,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1647,2019/07/09 11:15:00+00
19696,1396823,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0701,2019/07/09 16:40:00+00
19697,1396824,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5B,1603,2019/07/10 17:00:00+00
19698,1396825,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,4,4A,0927,2019/07/09 00:30:00+00
19699,1396826,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,0909,2019/07/09 02:47:00+00
19700,1396827,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0751,2019/07/09 03:15:00+00
19701,1396828,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0226,2019/07/09 15:00:00+00
19702,1396829,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0832,2019/07/13 03:00:00+00
19703,1396830,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0785,2019/06/28 06:00:00+00
19704,1396831,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,2,2C,0605,2019/07/09 21:02:00+00
19705,1396832,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1647,2019/07/09 19:42:00+00
19706,1396833,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2019/07/11 21:46:00+00
19707,1396834,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0626,2019/07/11 08:00:00+00
19708,1396835,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0706,2019/06/03 00:22:00+00
19709,1396836,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1113,2019/07/11 21:40:00+00
19710,1396837,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0732,2019/07/11 19:30:00+00
19711,1396838,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0301,2019/07/10 03:10:00+00
19712,1396839,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0513,2019/07/10 22:46:00+00
19713,1396840,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0934,2019/07/10 08:00:00+00
19714,1396841,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0776,2019/07/03 18:45:00+00
19715,1396843,2310,0,LARCENY,1708 US THEFT OF MAIL,6,6D,0843,2019/06/30 23:05:00+00
19716,1396844,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0443,2019/06/22 18:30:00+00
19717,1396845,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2019/07/10 01:30:00+00
19718,1396846,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2019/07/10 01:35:00+00
19719,1396847,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0626,2019/06/30 03:30:00+00
19720,1396848,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4B,1326,2019/07/10 01:15:00+00
19721,1396849,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0913,2019/07/10 03:30:00+00
19722,1396850,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6B,1003,2019/07/10 10:00:00+00
19723,1396852,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0811,2019/06/16 15:04:00+00
19724,1396853,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0623,2019/06/16 11:35:00+00
19725,1396855,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0715,2019/06/16 13:43:00+00
19726,1396856,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1644,2019/07/09 20:39:00+00
19727,1396857,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1522,2019/06/16 14:58:00+00
19728,1396858,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4B,0968,2019/07/10 05:00:00+00
19729,1396859,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0401,2019/07/10 07:00:00+00
19730,1396860,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0746,2019/06/16 16:55:00+00
19731,1396867,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0727,2019/06/16 17:41:00+00
19732,1396870,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0727,2019/06/16 17:50:00+00
19733,1396871,2310,0,LARCENY,1708 US THEFT OF MAIL,5,5A,1371,2019/07/07 23:00:00+00
19734,1396872,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0908,2019/07/12 14:30:00+00
19735,1396873,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6C,1424,2019/07/10 09:10:00+00
19736,1396874,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0944,2019/07/10 06:10:00+00
19737,1396875,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0106,2019/07/10 03:00:00+00
19738,1396876,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,1,1A,0106,2019/07/05 05:28:00+00
19739,1396877,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,5,5B,1358,2019/06/11 21:00:00+00
19740,1396878,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,6,6D,0824,2019/07/10 16:10:00+00
19741,1396879,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0727,2019/06/16 17:50:00+00
19742,1396880,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0777,2019/07/03 20:15:00+00
19743,1396881,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0305,2019/07/10 23:40:00+00
19744,1396882,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0231,2019/06/16 18:50:00+00
19745,1396883,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0425,2019/07/13 09:00:00+00
19746,1396884,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0501,2019/06/29 00:00:00+00
19747,1396885,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0703,2019/07/10 20:40:00+00
19748,1396886,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0556,2019/06/16 19:45:00+00
19749,1396891,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5A,1522,2019/06/30 01:00:00+00
19750,1396894,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5A,1522,2019/07/11 23:20:00+00
19751,1396895,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5A,1522,2019/07/12 20:40:00+00
19752,1396896,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6E,0898,2019/07/08 21:00:00+00
19753,1396898,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2019/07/11 03:15:00+00
19754,1396899,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1A,0307,2019/07/11 15:45:00+00
19755,1396900,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6B,1006,2019/06/02 19:25:00+00
19756,1396901,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0628,2019/07/13 20:45:00+00
19757,1396902,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2019/07/11 04:35:00+00
19758,1396903,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0443,2019/07/10 23:30:00+00
19759,1396904,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2019/07/11 04:30:00+00
19760,1396905,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0626,2019/07/13 18:00:00+00
19761,1396906,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1634,2019/07/10 16:45:00+00
19762,1396907,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0553,2019/06/28 16:00:00+00
19763,1396908,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6D,0853,2019/07/10 23:00:00+00
19764,1396910,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0774,2019/07/10 17:15:00+00
19765,1396911,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,0998,2019/07/10 21:00:00+00
19766,1396912,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,2,2C,0619,2019/07/10 01:45:00+00
19767,1396913,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0421,2019/06/22 10:30:00+00
19768,1396915,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1011,2019/07/03 22:20:00+00
19769,1396916,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3A,0763,2019/07/02 03:30:00+00
19770,1396917,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0742,2019/07/13 00:21:00+00
19771,1396920,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2A,0237,2019/06/30 23:55:00+00
19772,1396921,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0551,2019/07/13 14:35:00+00
19773,1396923,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,3,3M,0742,2019/07/11 13:43:00+00
19774,1396925,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,2,2C,0628,2019/07/13 02:04:00+00
19775,1396926,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0845,2019/07/04 19:00:00+00
19776,1396928,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3A,0725,2019/07/13 16:09:00+00
19777,1396929,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2019/07/13 18:06:00+00
19778,1396933,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3M,0742,2019/07/13 11:01:00+00
19779,1396934,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1C,0447,2019/07/13 08:05:00+00
19780,1396935,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0602,2019/07/08 03:11:00+00
19781,1396937,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6B,1054,2019/07/13 14:49:00+00
19782,1396943,7399,32,SAC CITY CODE,9.04.070 URINATE/DEFECATE PUB,2,2B,0525,2019/07/09 01:39:00+00
19783,1396946,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1225,2019/07/14 01:00:00+00
19784,1396948,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5A,1364,2019/07/13 19:11:00+00
19785,1396949,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,4,4C,1265,2019/07/13 14:36:00+00
19786,1396953,5403,1,TRAFFIC,23152(F) DUI DRUGS,1,1C,0419,2019/07/13 20:12:00+00
19787,1396958,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0513,2019/07/13 22:22:00+00
19788,1396960,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5B,1359,2019/07/13 20:28:00+00
19789,1396963,5707,0,PRIVACY,602 PC TRESPASS,6,6B,1003,2019/07/13 17:57:00+00
19790,1396964,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0435,2019/07/10 04:00:00+00
19791,1396965,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0776,2019/07/12 20:55:00+00
19792,1396967,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6C,1445,2019/07/11 17:43:00+00
19793,1396968,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1B,0443,2019/07/13 03:12:00+00
19794,1396970,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1A,0103,2019/07/10 20:00:00+00
19795,1396971,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0305,2019/07/12 16:23:00+00
19796,1396972,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0744,2019/07/12 21:46:00+00
19797,1396973,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6B,1068,2019/07/10 01:34:00+00
19798,1396975,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0513,2019/06/25 19:00:00+00
19799,1396976,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,2,2A,0504,2019/07/13 09:41:00+00
19800,1396977,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0744,2019/07/12 00:00:00+00
19801,1396978,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0308,2019/07/10 22:22:00+00
19802,1396979,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1644,2019/07/12 08:42:00+00
19803,1396980,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0744,2019/07/11 19:05:00+00
19804,1396981,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,1356,2019/07/12 18:25:00+00
19805,1396982,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1421,2019/07/12 19:00:00+00
19806,1396986,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0303,2019/07/10 10:00:00+00
19807,1396987,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1522,2019/07/03 00:20:00+00
19808,1396989,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1606,2019/07/02 21:45:00+00
19809,1396990,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5A,1501,2019/07/12 03:58:00+00
19810,1396991,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1086,2019/07/13 06:35:00+00
19811,1396993,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0738,2019/07/12 02:20:00+00
19812,1396996,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6B,1038,2019/07/10 05:30:00+00
19813,1396997,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0440,2019/07/10 18:00:00+00
19814,1397001,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2019/07/11 04:55:00+00
19815,1397002,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6B,1068,2019/07/10 12:47:00+00
19816,1397003,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,2,2B,0553,2019/07/08 14:40:00+00
19817,1397005,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0613,2019/07/11 15:15:00+00
19818,1397006,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0824,2019/07/10 11:00:00+00
19819,1397007,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3A,0785,2019/07/13 15:24:00+00
19820,1397008,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0907,2019/07/13 11:10:00+00
19821,1397009,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0762,2019/07/13 21:11:00+00
19822,1397010,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0236,2019/07/11 11:00:00+00
