FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
17324,1250321,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,1356,2017/06/15 16:51:59
17325,1250725,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3B,0788,2017/06/23 22:34:59
17326,1250403,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0628,2017/06/22 00:53:59
17327,1250131,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0551,2017/06/01 20:00:00
17328,1250534,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1351,2017/06/20 04:27:00
17329,1250029,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0563,2017/06/20 15:07:00
17330,1250635,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3M,0752,2017/06/23 00:49:59
17331,1250322,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0987,2017/06/22 02:00:00
17332,1250726,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0732,2017/05/30 20:29:59
17333,1250404,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6D,0861,2017/06/11 05:00:00
17334,1250134,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1351,2017/06/12 00:04:59
17335,1250535,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0302,2017/06/22 06:00:00
17336,1250030,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0563,2017/06/20 15:00:00
17337,1250637,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3A,0725,2017/06/23 21:04:59
17338,1250324,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1427,2017/06/22 09:11:59
17339,1250727,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0626,2017/03/22 12:00:00
17340,1250405,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1001,2017/06/17 06:59:59
17341,1250406,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0785,2017/06/13 21:59:59
17342,1250408,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3B,0767,2017/06/17 05:29:59
17343,1250409,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4A,0906,2017/06/17 05:00:00
17344,1250410,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0301,2017/06/15 16:40:00
17345,1250416,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0444,2017/06/19 15:14:59
17346,1250418,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3B,0768,2017/06/22 17:18:00
17347,1250421,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0224,2017/06/21 21:45:00
17348,1250422,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0224,2017/06/22 00:30:00
17349,1250423,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1654,2017/06/17 05:00:00
17350,1250424,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1623,2017/06/16 02:55:00
17351,1250425,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4C,1262,2017/06/17 20:29:59
17352,1250434,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0508,2017/06/21 20:58:00
17353,1250441,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0305,2017/06/23 00:48:00
17354,1250442,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0337,2017/05/23 21:55:00
17355,1250446,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0337,2017/05/31 01:34:00
17356,1250449,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0337,2017/06/03 01:33:00
17357,1250453,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0781,2017/06/18 15:45:00
17358,1250457,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1647,2017/06/11 21:00:00
17359,1250459,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1621,2017/06/22 02:00:00
17360,1250460,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1621,2017/06/22 22:47:59
17361,1250461,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0414,2017/06/19 12:00:00
17362,1250462,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0877,2017/06/16 17:10:00
17363,1250463,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0847,2017/06/17 05:29:59
17364,1250466,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0337,2017/05/13 20:55:00
17365,1250467,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1647,2017/06/11 21:00:00
17366,1250468,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6B,1084,2017/06/19 18:30:00
17367,1250469,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5A,1393,2017/06/20 14:00:00
17368,1250471,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3M,0734,2017/06/19 00:46:59
17369,1250472,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,0616,2017/06/19 15:14:59
17370,1250474,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1369,2017/06/22 17:28:00
17371,1250475,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5A,1363,2017/06/21 00:37:59
17372,1250480,7399,98,SAC CITY CODE,12.52.040(A) STOR PER PROP-PUB,3,3M,0734,2017/06/22 15:24:59
17373,1250483,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6C,1147,2017/06/21 04:05:00
17374,1250484,5212,57,WEAPON OFFENSE,21810 POSS METAL KNUCKLES-FEL,3,3M,0734,2017/06/22 20:23:00
17375,1250486,7399,54A,CITY ORDINANCE,12.24.100SCC BLOCKING SIDEWALK,3,3A,0785,2017/06/22 20:42:00
17376,1250487,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5A,1385,2017/06/20 21:40:00
17377,1250488,7399,98,SAC CITY CODE,12.52.040(A) STOR PER PROP-PUB,3,3B,0786,2017/06/22 21:40:59
17378,1250495,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3B,0738,2017/06/22 23:34:00
17379,1250496,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,0130,2017/06/16 18:59:59
17380,1250536,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1624,2017/06/19 18:40:00
17381,1250728,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4C,1262,2017/06/17 20:55:00
17382,1250032,7399,98,SAC CITY CODE,12.52.040(A) STOR PER PROP-PUB,3,3B,0787,2017/06/20 21:01:00
17383,1250325,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,UI,UI,UI,2017/06/22 09:08:00
17384,1250135,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1081,2017/06/11 15:59:59
17385,1250537,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2B,0564,2017/06/20 05:45:00
17386,1250730,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6B,1006,2017/06/20 11:39:59
17387,1250033,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,2,2B,0563,2017/06/19 14:23:00
17388,1250328,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5B,1633,2017/06/22 02:00:00
17389,1250137,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1011,2017/06/10 02:00:00
17390,1250139,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4B,1356,2017/06/16 11:32:00
17391,1250141,7399,64,SAC CITY CODE,12.72.060I ADULT LOITER PLYGRD,3,3B,0717,2017/06/21 17:51:00
17392,1250142,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1225,2017/06/17 16:50:00
17393,1250147,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,2,2C,0558,2017/06/16 04:28:59
17394,1250151,2605,16,FRAUD,484G(B)PC THFT:MISREP AS CARD,6,6B,1086,2017/05/27 18:59:59
17395,1250153,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0517,2017/06/20 05:00:00
17396,1250154,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1647,2017/06/21 01:50:59
17397,1250155,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3M,0732,2017/06/20 08:16:00
17398,1250156,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,1106,2017/06/20 12:55:00
17399,1250158,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5B,1633,2017/06/17 02:45:00
17400,1250159,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1604,2017/06/19 17:00:00
17401,1250167,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0748,2017/06/21 02:35:59
17402,1250169,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,5,5B,1369,2017/06/19 01:41:00
17403,1250174,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,1,1C,0447,2017/06/20 22:40:00
17404,1250179,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6A,1051,2017/06/20 00:49:00
17405,1250180,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0726,2017/06/21 15:00:00
17406,1250181,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0844,2017/06/18 03:00:00
17407,1250183,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1639,2017/06/13 05:29:59
17408,1250184,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1427,2017/06/19 14:00:00
17409,1250185,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0851,2017/06/18 15:30:00
17410,1250187,2999,04,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0736,2017/06/17 00:59:59
17411,1250191,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,0728,2017/06/16 23:39:59
17412,1250194,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1639,2017/06/17 02:35:00
17413,1250197,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5A,1361,2017/06/19 03:59:59
17414,1250198,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6A,1013,2017/06/19 15:00:00
17415,1250199,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1602,2017/06/18 09:59:59
17416,1250201,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1639,2017/05/16 03:00:00
17417,1250203,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1639,2017/05/13 03:04:59
17418,1250209,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,1,1A,0343,2017/06/18 04:53:00
17419,1250210,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2B,0525,2017/06/11 10:18:59
17420,1250211,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3B,0747,2017/06/21 22:12:59
17421,1250214,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,2,2C,0614,2017/06/14 23:42:00
17422,1250215,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6A,1032,2017/06/18 12:49:59
17423,1250216,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5A,1391,2017/06/17 18:03:00
17424,1250217,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1275,2017/06/19 14:47:00
17425,1250219,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1005,2017/06/16 00:14:59
17426,1250330,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0774,2017/06/19 01:34:59
17427,1250731,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6E,0878,2017/06/22 18:30:00
17428,1250538,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0425,2017/06/20 01:31:59
17429,1250036,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2017/06/17 18:00:00
17430,1250332,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0605,2017/06/22 02:03:00
17431,1250732,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1606,2017/06/20 20:00:00
17432,1250540,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6A,1041,2017/06/20 20:28:00
17433,1250038,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1639,2017/06/18 02:45:00
17434,1250333,4801,03,RESIST,148.10(A) RESIST PEACE OFC/GBI,1,1B,0444,2017/06/22 17:54:00
17435,1250733,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0113,2017/05/10 16:30:00
17436,1250734,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2A,0238,2017/06/17 05:45:00
17437,1250638,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1132,2017/06/18 03:59:59
17438,1250542,2602,0,FRAUD,FRAUD-SWINDLE,1,1A,0336,2017/06/22 15:30:00
17439,1250334,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1B,0440,2017/06/19 14:39:00
17440,1250543,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1136,2017/06/20 16:20:00
17441,1250039,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1C,0407,2017/06/18 01:20:00
17442,1250735,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6B,1038,2017/05/19 15:59:59
17443,1250545,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0905,2017/06/20 20:29:00
17444,1250335,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,2,2C,0603,2017/06/22 17:28:00
17445,1250040,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1A,0104,2017/06/16 03:45:00
17446,1250641,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5C,1644,2017/06/18 19:54:59
17447,1250736,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1035,2017/06/20 20:19:59
17448,1250546,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,5,5B,1614,2017/06/12 18:59:59
17449,1250646,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,3,3B,0708,2017/06/23 12:55:00
17450,1250336,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0847,2017/06/19 15:53:59
17451,1250047,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5B,1614,2017/06/19 03:59:59
17452,1250739,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0123,2017/06/15 00:52:00
17453,1250548,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0545,2017/06/20 18:59:59
17454,1250651,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1407,2017/06/22 16:54:59
17455,1250337,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,5,5A,1364,2017/06/22 16:44:00
17456,1250057,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0564,2017/06/19 23:03:00
17457,1250740,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0136,2017/06/21 12:00:00
17458,1250549,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0324,2017/06/21 15:35:00
17459,1250655,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,4,4A,0909,2017/06/21 21:45:00
17460,1250339,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,1346,2017/06/06 19:38:00
17461,1250058,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5C,1623,2017/06/20 00:46:59
17462,1250741,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0130,2017/06/20 18:53:00
17463,1250551,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1293,2017/06/21 19:02:00
17464,1250656,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,5,5C,1635,2017/06/23 00:53:00
17465,1250340,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1364,2017/06/06 22:15:00
17466,1250061,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,4,4A,0901,2017/06/20 14:18:00
17467,1250742,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4C,1251,2017/06/19 02:00:00
17468,1250553,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,2,2B,0563,2017/06/22 04:41:59
17469,1250658,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2A,0517,2017/06/19 15:04:59
17470,1250341,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0513,2017/06/06 22:14:00
17471,1250063,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,2,2C,0620,2017/06/20 18:24:00
17472,1250743,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0727,2017/06/21 23:29:59
17473,1250565,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0605,2017/05/27 21:30:00
17474,1250659,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,5,5C,1654,2017/06/22 00:53:59
17475,1250342,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4B,1351,2017/06/06 22:40:00
17476,1250065,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,1,1C,0429,2017/06/20 19:54:00
17477,1250744,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6B,1421,2017/06/21 09:46:00
17478,1250571,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0426,2017/06/23 14:29:59
17479,1250662,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0567,2017/06/22 18:00:00
17480,1250343,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1361,2017/06/06 23:00:00
17481,1250069,7399,25B,CITY ORD,8.100.865A ENTER SUB-STND BLD,5,5C,1623,2017/06/20 16:20:00
17482,1250745,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,4,4A,0912,2017/06/24 02:54:00
17483,1250572,5005,4,OBST JUDICIARY,166(C)(1) VIOL PROTECT ORDER,5,5C,1661,2017/05/22 03:00:00
17484,1250664,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0401,2017/06/23 05:00:00
17485,1250345,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0563,2017/06/19 07:30:00
17486,1250070,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1369,2017/06/20 22:30:00
17487,1250747,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0444,2017/06/23 06:59:59
17488,1250573,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0602,2017/06/20 14:25:00
17489,1250748,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1041,2017/06/21 01:54:59
17490,1250666,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1647,2017/06/23 03:30:00
17491,1250749,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,3,3B,0747,2017/06/23 02:32:00
17492,1250072,2999,15,VANDALISM,594(A)(1) VANDALISM-GRAFFITI,3,3M,0742,2017/06/20 23:50:00
17493,1250574,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1645,2017/06/22 23:05:00
17494,1250346,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,6,6A,1032,2017/06/22 08:18:00
17495,1250073,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,6,6B,1036,2017/06/20 23:58:59
17496,1250750,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0913,2017/06/21 02:10:00
17497,1250576,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6C,1411,2017/06/23 12:00:00
17498,1250348,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5B,1399,2017/06/22 17:36:59
17499,1250074,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0732,2017/06/21 01:57:59
17500,1250751,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0411,2017/06/21 03:00:00
17501,1250577,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1412,2017/06/22 16:44:59
17502,1250350,7399,98,SAC CITY CODE,12.52.040(A) STOR PER PROP-PUB,2,2C,0603,2017/06/22 16:27:00
17503,1250075,1315,39,AGG ASSAULT,245(A)(4)AWDW-FORCE ONLY,3,3B,0728,2017/06/20 22:05:00
17504,1250752,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1364,2017/06/23 20:45:00
17505,1250578,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,0906,2017/06/22 19:30:00
17506,1250352,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0233,2017/06/20 19:28:00
17507,1250076,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,5,5A,1391,2017/06/19 17:00:00
17508,1250754,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6E,1101,2017/06/18 00:20:00
17509,1250579,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0558,2017/06/22 06:10:00
17510,1250353,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0788,2017/06/21 16:47:00
17511,1250077,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0232,2017/06/20 23:22:00
17512,1250755,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0475,2017/06/21 18:00:00
17513,1250580,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0558,2017/06/22 06:45:00
17514,1250354,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6E,1101,2017/06/22 08:15:00
17515,1250078,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,1,1B,0444,2017/06/21 02:12:00
17516,1250756,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0855,2017/06/20 21:14:59
17517,1250582,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2A,0512,2017/06/23 03:14:59
17518,1250357,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,2,2A,0233,2017/06/21 20:50:00
17519,1250079,1212,0,ROBBERY,215(A) PC CARJACKING,1,1B,0401,2017/06/21 03:35:00
17520,1250757,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,2,2C,0626,2017/06/22 06:59:59
17521,1250583,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0619,2017/06/20 19:20:00
17522,1250359,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5A,1364,2017/06/21 04:34:59
17523,1250080,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,6,6B,1018,2017/06/21 08:26:59
17524,1250758,2999,04,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2B,0541,2017/06/14 05:00:00
17525,1250584,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6D,0855,2017/06/21 21:45:00
17526,1250360,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1653,2017/06/21 07:34:59
17527,1250086,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6B,1421,2017/06/21 02:29:59
17528,1250759,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0508,2017/06/18 06:00:00
17529,1250585,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1639,2017/06/21 13:54:59
17530,1250361,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,5,5A,1364,2017/06/21 20:38:00
17531,1250090,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0475,2017/06/21 02:00:00
17532,1250760,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0766,2017/06/21 21:30:00
17533,1250586,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6A,1041,2017/06/21 14:39:59
17534,1250363,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2A,0233,2017/06/22 02:39:00
17535,1250091,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0233,2017/06/21 03:00:00
17536,1250761,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3A,0763,2017/06/23 08:00:00
17537,1250587,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1054,2017/06/20 21:55:00
17538,1250365,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1647,2017/06/19 09:35:00
17539,1250366,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2A,0511,2017/06/22 18:33:59
17540,1250368,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,1102,2017/06/20 20:10:00
17541,1250370,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1647,2017/06/21 08:00:00
17542,1250371,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3M,0734,2017/06/21 05:00:00
17543,1250372,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3M,0734,2017/06/21 15:14:59
17544,1250376,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0546,2017/06/22 06:00:00
17545,1250381,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,2,2C,0611,2017/06/22 20:02:00
17546,1250384,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1502,2017/06/22 08:03:00
17547,1250386,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,1,1B,0434,2017/06/21 23:50:00
17548,1250667,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0130,2017/06/18 07:40:00
17549,1250588,2309,0,LARCENY,484 PC PETTY THEFT/OUTSIDE,4,4B,0986,2017/06/23 23:00:00
17550,1250096,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0748,2017/06/21 03:59:59
17551,1250762,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2017/06/23 03:55:00
17552,1250589,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,0901,2017/06/23 15:30:00
17553,1250097,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6E,0886,2017/06/18 07:01:00
17554,1250763,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0721,2017/06/23 14:50:00
